;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no
0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;1;625;56;[582,4,669,124];3173.51;0.802139;8251.03;3
1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;2;990;57;[953,26,1023,89];2485.96;0.697285;3257.83;4
2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;3;1097;101;[1064,67,1133,148];2907.51;0.706006;4097.83;5
3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;4;1364;117;[1332,74,1395,152];2742.72;0.74798;3789.08;6
4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;5;1455;160;[1411,109,1501,215];3309.03;0.798515;7719.77;7
5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;6;1677;170;[1629,123,1724,220];3579.97;0.86511;7409.96;8
6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;7;498;212;[412,142,561,267];3271.43;0.709023;12558.6;9
7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;8;1838;240;[1814,216,1866,264];2355.21;0.60195;1725.8;10
8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;9;1351;258;[1314,222,1390,294];3057.52;0.825102;4412.97;11
9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;10;1216;267;[1189,229,1274,310];2676.89;0.566257;4247.95;12
10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;1;11;1540;276;[1502,239,1578,316];3531.45;0.880644;4744.07;13
